id,drive_file_id,name,mime_type,size,created_time,modified_time,web_view_link,is_shared,synced_at
253,1LSAMgUIQB5G8PfxNmD0wvTbitnaF9K7N,"(Ugly Wolf) Katie Kravit & Julie Steinhagen, Brand Fundamentals || Class #1: Brand Foundations & Positioning.pdf",application/pdf,6916418,2025-09-09 20:01:57.793,2025-09-09 20:03:13.178,https://drive.google.com/file/d/1LSAMgUIQB5G8PfxNmD0wvTbitnaF9K7N/view?usp=drivesdk,t,2025-10-06 14:23:37.640141
254,1XRcwzIVSEGbisw74AOkCtdAHy4rsyOQc,IMG_2311.HEIC,image/heif,1556272,2025-09-04 19:38:13.709,2025-09-09 20:03:10.732,https://drive.google.com/file/d/1XRcwzIVSEGbisw74AOkCtdAHy4rsyOQc/view?usp=drivesdk,t,2025-10-06 14:23:37.640141
255,1OK8DoWlcNHQkO0zcALu3vpJxul8TOauq,IMG_2316.HEIC,image/heif,1596473,2025-09-04 19:38:34.477,2025-09-09 20:03:08.606,https://drive.google.com/file/d/1OK8DoWlcNHQkO0zcALu3vpJxul8TOauq/view?usp=drivesdk,t,2025-10-06 14:23:37.640141
256,1FXp9lrqR1s20828tH50xxYvLdW_pyc-z,IMG_2317.HEIC,image/heif,1420405,2025-09-04 19:37:57.077,2025-09-09 20:03:06.469,https://drive.google.com/file/d/1FXp9lrqR1s20828tH50xxYvLdW_pyc-z/view?usp=drivesdk,t,2025-10-06 14:23:37.640141
258,1pNiuSLwYXTsbaG4hnbzOCALZD7KCt8vn,IMG_2330.HEIC,image/heif,1739950,2025-09-04 19:39:41.142,2025-09-09 20:03:01.962,https://drive.google.com/file/d/1pNiuSLwYXTsbaG4hnbzOCALZD7KCt8vn/view?usp=drivesdk,t,2025-10-06 14:23:37.640141
259,10K7JbtOv4d2ZyZ0rqThN8igepnoPkbjx,IMG_2332.HEIC,image/heif,1926974,2025-09-04 20:19:01.933,2025-09-09 20:02:59.827,https://drive.google.com/file/d/10K7JbtOv4d2ZyZ0rqThN8igepnoPkbjx/view?usp=drivesdk,t,2025-10-06 14:23:37.640141
260,1dOztVBFtqFPZ5Pbih3dh_xQOliNXLIwn,IMG_2367.HEIC,image/heif,2040598,2025-09-04 20:19:20.466,2025-09-09 20:02:57.244,https://drive.google.com/file/d/1dOztVBFtqFPZ5Pbih3dh_xQOliNXLIwn/view?usp=drivesdk,t,2025-10-06 14:23:37.640141
261,1ygTjP2yKnR3x2hvy_aHD8bP-9YOwjqML,IMG_2368.HEIC,image/heif,2452219,2025-09-04 20:26:04.624,2025-09-09 20:02:54.643,https://drive.google.com/file/d/1ygTjP2yKnR3x2hvy_aHD8bP-9YOwjqML/view?usp=drivesdk,t,2025-10-06 14:23:37.640141
262,1RHAQ-n5-4tKkzpy1Z5OgIlOARUun-Nji,IMG_2393.HEIC,image/heif,1775248,2025-09-04 19:39:55.852,2025-09-09 20:02:52.463,https://drive.google.com/file/d/1RHAQ-n5-4tKkzpy1Z5OgIlOARUun-Nji/view?usp=drivesdk,t,2025-10-06 14:23:37.640141
264,151XM5BYKmNl3nFEVdVo5UilWeBfnz9hr,IMG_8600.HEIC,image/heif,2537848,2025-09-04 20:26:07.549,2025-09-09 20:02:45.12,https://drive.google.com/file/d/151XM5BYKmNl3nFEVdVo5UilWeBfnz9hr/view?usp=drivesdk,t,2025-10-06 14:23:37.640141
265,1Xb590m0wx_PHmoLWchsBvjqIPWKyUm6R,IMG_8605.HEIC,image/heif,2673750,2025-09-04 20:26:19.403,2025-09-09 20:02:42.935,https://drive.google.com/file/d/1Xb590m0wx_PHmoLWchsBvjqIPWKyUm6R/view?usp=drivesdk,t,2025-10-06 14:23:37.640141
266,1Ac1RIKUuMlYvA36kcpKXBOfHz-_Ox7Ly,IMG_8606.HEIC,image/heif,2443272,2025-09-04 20:26:02.088,2025-09-09 20:02:40.426,https://drive.google.com/file/d/1Ac1RIKUuMlYvA36kcpKXBOfHz-_Ox7Ly/view?usp=drivesdk,t,2025-10-06 14:23:37.640141
267,14eP1Q1c8vFgZv8nPWDh5LsWFuk-e2Egkg2ciF1bj5Z8,Week 1: Getting Started with Your Strategic Advisor Project,application/vnd.google-apps.document,5237,2025-09-09 18:24:18.993,2025-09-09 18:39:52.522,https://docs.google.com/document/d/14eP1Q1c8vFgZv8nPWDh5LsWFuk-e2Egkg2ciF1bj5Z8/edit?usp=drivesdk,t,2025-10-06 14:23:37.640141
268,1t8d_Pscvv0HqjftZTowj08Pe6asPAeMT,AI Resources (Sabrina Valdez),application/vnd.google-apps.folder,0,2025-09-09 18:21:43.409,2025-09-09 18:21:43.409,https://drive.google.com/drive/folders/1t8d_Pscvv0HqjftZTowj08Pe6asPAeMT,t,2025-10-06 14:23:37.640141
273,1VKkNowj1HW4QgIQ4kLzzgSKoh0sGqBX0,blog_samples.csv,text/csv,1166996,2025-09-11 01:46:04.367,2025-09-09 12:02:25,https://drive.google.com/file/d/1VKkNowj1HW4QgIQ4kLzzgSKoh0sGqBX0/view?usp=drivesdk,t,2025-10-06 14:23:37.640141
274,1QKJYG9k15bok53fwS36w2khugnaw0fjk,Prolific_webhooks__Mark_test_variant_status (1).json,application/json,14520,2025-09-11 01:43:59.291,2025-09-09 11:24:53,https://drive.google.com/file/d/1QKJYG9k15bok53fwS36w2khugnaw0fjk/view?usp=drivesdk,t,2025-10-06 14:23:37.640141
275,1JPbDmwN6hyyV1__nsDM2iO-ebeORHfBI,Prolific_webhooks__Mark_test_variant_status.json,application/json,14520,2025-09-11 01:43:59.241,2025-09-09 11:24:43,https://drive.google.com/file/d/1JPbDmwN6hyyV1__nsDM2iO-ebeORHfBI/view?usp=drivesdk,t,2025-10-06 14:23:37.640141
276,11vxlF9aHseyfYQLvA7BVtJ7wOFhI2EuL,prolific.service.ts,text/texmacs,24555,2025-09-11 01:43:59.115,2025-09-09 11:24:41,https://drive.google.com/file/d/11vxlF9aHseyfYQLvA7BVtJ7wOFhI2EuL/view?usp=drivesdk,t,2025-10-06 14:23:37.640141
277,1I7Z7Wy96omxIMFxfVmq4BR31TfcaJaYS,AccessTest_Folder,application/vnd.google-apps.folder,0,2025-09-08 20:58:26.191,2025-09-08 20:58:26.191,https://drive.google.com/drive/folders/1I7Z7Wy96omxIMFxfVmq4BR31TfcaJaYS,f,2025-10-06 14:23:37.640141
278,1Ks63SMndBZme0jRnB4WDTpUA_wrOZDTZ,Homepage.url,text/x-url,55,2025-09-18 10:38:24.485,2025-09-08 20:40:50.818,https://drive.google.com/file/d/1Ks63SMndBZme0jRnB4WDTpUA_wrOZDTZ/view?usp=drivesdk,f,2025-10-06 14:23:37.640141
279,1uTVyXayyrzNIe4poyKFsxVIH7QisSLZC,Homepage.url,text/x-url,55,2025-09-11 01:43:58.083,2025-09-08 20:40:50,https://drive.google.com/file/d/1uTVyXayyrzNIe4poyKFsxVIH7QisSLZC/view?usp=drivesdk,t,2025-10-06 14:23:37.640141
280,1zBb6LrGfw130Df1TdYA3hHVVN-40qUCb,TestPilot CPG,application/vnd.google-apps.folder,0,2025-01-04 17:10:56.963,2025-09-08 19:51:03.742,https://drive.google.com/drive/folders/1zBb6LrGfw130Df1TdYA3hHVVN-40qUCb,t,2025-10-06 14:23:37.640141
1022,13KlQyRxkbsOpRe_P5T97sLbkTrHAmpsE,Mentor Needs/Priorities ,application/vnd.google-apps.folder,0,2025-08-13 01:48:31.222,2025-08-13 01:48:31.222,https://drive.google.com/drive/folders/13KlQyRxkbsOpRe_P5T97sLbkTrHAmpsE,t,2025-10-06 14:25:34.875252
1023,1I2zm4l-dLsKXucSG_38lE7L9KvssPWYm,Pitch Deck,application/vnd.google-apps.folder,0,2025-08-13 01:47:43.492,2025-08-13 01:47:43.492,https://drive.google.com/drive/folders/1I2zm4l-dLsKXucSG_38lE7L9KvssPWYm,t,2025-10-06 14:25:34.875252
1024,1qoOSRQm_sq71gQUjEP9zXZVqKlo2_o4o2zeHdDBNeqc,Todd & Allan,application/vnd.google-apps.document,6540,2025-08-12 21:13:22.984,2025-08-12 21:13:25.188,https://docs.google.com/document/d/1qoOSRQm_sq71gQUjEP9zXZVqKlo2_o4o2zeHdDBNeqc/edit?usp=drivesdk,f,2025-10-06 14:25:34.875252
1025,1hNeIh_ZAO1MLFHxBGQaXIxkJtKrHEmvZVd1ELKWMM04,Simpactful Total Team,application/vnd.google-apps.document,8085,2025-08-12 20:33:30.661,2025-08-12 20:33:32.762,https://docs.google.com/document/d/1hNeIh_ZAO1MLFHxBGQaXIxkJtKrHEmvZVd1ELKWMM04/edit?usp=drivesdk,f,2025-10-06 14:25:34.875252
1026,1Cst_Oh5sKkMm9Hf3uZ71qc3HqoCb8-QqrW0PTKauClo,Tom Howell (FancyAI) and Allan Peretz (TestPilotCPG),application/vnd.google-apps.document,6580,2025-08-12 18:32:29.116,2025-08-12 18:32:31.706,https://docs.google.com/document/d/1Cst_Oh5sKkMm9Hf3uZ71qc3HqoCb8-QqrW0PTKauClo/edit?usp=drivesdk,f,2025-10-06 14:25:34.875252
1027,1OxYFQGvXNkPBC3lIjt2h4QsNQuVhv5oF,"Balance Sheet  2022, Wild Monkey Snacks.pdf",application/pdf,175464,2025-08-10 14:43:31.1,2025-08-12 18:05:57.92,https://drive.google.com/file/d/1OxYFQGvXNkPBC3lIjt2h4QsNQuVhv5oF/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
1028,1tUSzOL3DAULu-wZtlXuo0ScK2booCLRM,"Profit & Loss,  2022, Wild Monkey Snacks.pdf",application/pdf,173612,2025-08-10 14:45:07.961,2025-08-12 18:05:14.634,https://drive.google.com/file/d/1tUSzOL3DAULu-wZtlXuo0ScK2booCLRM/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
1029,1k0-dcEiSkgzAV-kSL4ALSGsDa_txTs1i,Founder Launch Assets,application/vnd.google-apps.folder,0,2025-07-21 15:21:33.556,2025-08-12 17:31:46.317,https://drive.google.com/drive/folders/1k0-dcEiSkgzAV-kSL4ALSGsDa_txTs1i,t,2025-10-06 14:25:34.875252
1031,1ds0HZfXDwauxC8xLFIQTKf8-_j27Agwp,079621e5-457e-4bb9-9369-4dfbef23deb9.png,image/png,3069401,2025-09-11 01:51:20.259,2025-08-12 04:23:24,https://drive.google.com/file/d/1ds0HZfXDwauxC8xLFIQTKf8-_j27Agwp/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
1033,1hIY5hXrxSbDhteq9O50mRaUbJNF2tQop,d883b84d-173e-4dcc-85a6-06ef6c9ae35c.png,image/png,2817309,2025-09-11 01:52:28.313,2025-08-12 04:17:50,https://drive.google.com/file/d/1hIY5hXrxSbDhteq9O50mRaUbJNF2tQop/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
1034,17OwRN7GsMMTLyEtxmthqjAjfqspp0Y7a,numbersmatter.png,image/png,3087809,2025-09-11 01:53:00.296,2025-08-12 04:08:58,https://drive.google.com/file/d/17OwRN7GsMMTLyEtxmthqjAjfqspp0Y7a/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
1036,1-J0J1dmlZtqMto6rI-Fu2j4BBhQ2Q54D,603752d2-00d7-41a6-9a96-d1b14395cd68.png,image/png,3514138,2025-09-11 01:51:57.573,2025-08-12 04:02:56,https://drive.google.com/file/d/1-J0J1dmlZtqMto6rI-Fu2j4BBhQ2Q54D/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
1038,1tkfBItXk9L9KTlC71xA8lgBHwZswTjNo,5c6c3a57-7bfe-4f2e-8b34-ef8b60b62ea4.png,image/png,3207651,2025-09-11 01:51:44.395,2025-08-12 03:56:28,https://drive.google.com/file/d/1tkfBItXk9L9KTlC71xA8lgBHwZswTjNo/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
1040,1xOFit-IzvvWDkegzBwzLO5IOSbyGfh6H,Simpactful Team Mtg- August 12^J 2025.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,39385723,2025-08-11 21:30:59.858,2025-08-11 21:31:02.514,https://docs.google.com/presentation/d/1xOFit-IzvvWDkegzBwzLO5IOSbyGfh6H/edit?usp=drivesdk&ouid=104838235178671148782&rtpof=true&sd=true,t,2025-10-06 14:25:34.875252
1041,1yZw-HO4XPcVtI_8PCxgaRR4XuteiUuqoqgnRVghvcos,Michael DeFilippo and Allan Peretz,application/vnd.google-apps.document,6079,2025-08-11 21:04:07.611,2025-08-11 21:04:09.541,https://docs.google.com/document/d/1yZw-HO4XPcVtI_8PCxgaRR4XuteiUuqoqgnRVghvcos/edit?usp=drivesdk,f,2025-10-06 14:25:34.875252
1043,15_VF7etqPMehGcwWYgy3QJytztq7X6hs,SKU Offer 50%.png,image/png,254669,2025-09-11 01:45:30.341,2025-08-11 19:50:12,https://drive.google.com/file/d/15_VF7etqPMehGcwWYgy3QJytztq7X6hs/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
1044,1_v8PPGrPIPvdD0fKUSdse9rtT4bh4mn4,Application for EIN.pdf,application/pdf,82629,2025-09-11 01:45:00.752,2025-08-11 18:37:55,https://drive.google.com/file/d/1_v8PPGrPIPvdD0fKUSdse9rtT4bh4mn4/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
3755,1LwzLRcvM5EJ4czA8FmfgiIZmI00RuhCR,Daves-HC-Gamified-Catcher.mov,video/quicktime,18692342,2025-02-11 00:46:52.944,2025-02-11 00:37:40,https://drive.google.com/file/d/1LwzLRcvM5EJ4czA8FmfgiIZmI00RuhCR/view?usp=drivesdk,t,2025-10-06 14:32:07.135551
1045,1M4QzLiBX8XW4MTAU_8iow4L0h-UmWHoXr7I46GnqcMw,Meet: TestPilot Check-In,application/vnd.google-apps.document,5805,2025-08-11 18:05:53.605,2025-08-11 18:05:55.734,https://docs.google.com/document/d/1M4QzLiBX8XW4MTAU_8iow4L0h-UmWHoXr7I46GnqcMw/edit?usp=drivesdk,f,2025-10-06 14:25:34.875252
1046,1K77A2XVGopS9hpim4Ew4FlnrCjc-HS0rJsKCwqWa-Q4,Ed // Allan: Product Time,application/vnd.google-apps.document,4925,2025-08-11 17:25:11.895,2025-08-11 17:25:14.47,https://docs.google.com/document/d/1K77A2XVGopS9hpim4Ew4FlnrCjc-HS0rJsKCwqWa-Q4/edit?usp=drivesdk,f,2025-10-06 14:25:34.875252
1047,1ex0lInTYe0dy5TliHCvzzWRfFLa_2W3i,"Profit & Loss,  2024, Wild Monkey Snacks.pdf",application/pdf,176880,2025-08-10 14:45:02.662,2025-08-10 14:44:47,https://drive.google.com/file/d/1ex0lInTYe0dy5TliHCvzzWRfFLa_2W3i/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
1049,1BWPRXuwOjXh8B33_mLVRnofux7CJ9PwR,"Balance Sheet  2023, Wild Monkey Snacks.pdf",application/pdf,54495,2025-08-10 14:42:57.19,2025-08-10 14:44:04.225,https://drive.google.com/file/d/1BWPRXuwOjXh8B33_mLVRnofux7CJ9PwR/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
1050,1aK3gpXW3h004f6bC60w2T5L2QKPonJcr,"Balance Sheet  2024, Wild Monkey Snacks.pdf",application/pdf,175403,2025-08-10 14:43:22.924,2025-08-10 14:43:13,https://drive.google.com/file/d/1aK3gpXW3h004f6bC60w2T5L2QKPonJcr/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
1051,1f1d7a-vUth-Fn4F6T1x8Uxn0RQhUeCgp,"Settings – TestPilot Simulations, LLC – Stripe.url",text/x-url,138,2025-09-11 01:45:09.34,2025-08-08 20:25:24,https://drive.google.com/file/d/1f1d7a-vUth-Fn4F6T1x8Uxn0RQhUeCgp/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
1052,1x8WeCzdGXgxLk_-aRE4I-nJBUjtU7hl3,"Dashboard – TestPilot Simulations, LLC – Stripe.url",text/x-url,123,2025-09-11 01:45:02.85,2025-08-08 20:24:53,https://drive.google.com/file/d/1x8WeCzdGXgxLk_-aRE4I-nJBUjtU7hl3/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
1053,1qtKssXeOyc1rcGkOalWsjQh3E7Yb2HwiNrZDRyDzows,Weekly Revenue Meeting,application/vnd.google-apps.document,6751,2025-08-07 18:37:35.999,2025-08-07 18:37:37.847,https://docs.google.com/document/d/1qtKssXeOyc1rcGkOalWsjQh3E7Yb2HwiNrZDRyDzows/edit?usp=drivesdk,f,2025-10-06 14:25:34.875252
1054,1KWmQgXV06DZxdLRBWxDiXmG4yaiCFbUCIvxanomeGsE,Simply Good Foods / TestPilot!,application/vnd.google-apps.document,5585,2025-08-07 17:23:41.768,2025-08-07 17:23:43.998,https://docs.google.com/document/d/1KWmQgXV06DZxdLRBWxDiXmG4yaiCFbUCIvxanomeGsE/edit?usp=drivesdk,f,2025-10-06 14:25:34.875252
1055,1C6n60-lPhqwNZ-nXWesJihbiugz6AKtszDzW2W_-ivM,Simply Good Foods / TestPilot!,application/vnd.google-apps.document,5063,2025-08-07 17:20:44.17,2025-08-07 17:20:45.883,https://docs.google.com/document/d/1C6n60-lPhqwNZ-nXWesJihbiugz6AKtszDzW2W_-ivM/edit?usp=drivesdk,f,2025-10-06 14:25:34.875252
1056,1cM580TNJ2Ao8jIqOyDobYhNMr6GuvnNxMcYeGwEgwYg,Brian Myers and Allan Peretz,application/vnd.google-apps.document,7401,2025-08-07 16:36:12.752,2025-08-07 16:36:14.985,https://docs.google.com/document/d/1cM580TNJ2Ao8jIqOyDobYhNMr6GuvnNxMcYeGwEgwYg/edit?usp=drivesdk,f,2025-10-06 14:25:34.875252
1064,1snGUR0oY7W3KW6GN6YwpkXwXHrcgiImm0EMuHsf3vGc,Grace Gill and Allan Peretz,application/vnd.google-apps.document,5463,2025-08-06 18:27:27.837,2025-08-06 18:27:30.338,https://docs.google.com/document/d/1snGUR0oY7W3KW6GN6YwpkXwXHrcgiImm0EMuHsf3vGc/edit?usp=drivesdk,f,2025-10-06 14:25:34.875252
1066,1NgIj3ri8Sl8hnlS-WO6aPYQnWK10pWBE,1754281620685.jpeg,image/jpeg,79248,2025-09-11 01:45:34.519,2025-08-06 13:22:38,https://drive.google.com/file/d/1NgIj3ri8Sl8hnlS-WO6aPYQnWK10pWBE/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
1067,1mg2TgvfjBHbswAhRElU4-PQHXdNd2ynbKXgZP5nE4u4,TestPilot Beta Testing - Q2,application/vnd.google-apps.spreadsheet,8777,2025-04-09 12:17:16.232,2025-08-05 19:58:28.977,https://docs.google.com/spreadsheets/d/1mg2TgvfjBHbswAhRElU4-PQHXdNd2ynbKXgZP5nE4u4/edit?usp=drivesdk,t,2025-10-06 14:25:34.875252
1068,1UmDrhdiyEdHUMCIByMWAHXhZP7d-ViC_nd9FQ3dMvyE,Test Pilot: SBL Consulting,application/vnd.google-apps.document,5689,2025-08-05 19:32:02.827,2025-08-05 19:32:07.396,https://docs.google.com/document/d/1UmDrhdiyEdHUMCIByMWAHXhZP7d-ViC_nd9FQ3dMvyE/edit?usp=drivesdk,f,2025-10-06 14:25:34.875252
1069,1Z5wUjW3m2Beh27YJO8S9S8tCnDDtPcdGQ03ycbxkJ8E,David Ahuja / Allan Peretz,application/vnd.google-apps.document,6581,2025-08-05 15:31:24.88,2025-08-05 15:31:26.976,https://docs.google.com/document/d/1Z5wUjW3m2Beh27YJO8S9S8tCnDDtPcdGQ03ycbxkJ8E/edit?usp=drivesdk,f,2025-10-06 14:25:34.875252
1070,1ScNldIYYrv1jG3wjoW-liS3N1vlGA6cQ-qc5AbUbmQg,David Ahuja / Allan Peretz,application/vnd.google-apps.document,6081,2025-08-05 15:31:11.456,2025-08-05 15:31:13.676,https://docs.google.com/document/d/1ScNldIYYrv1jG3wjoW-liS3N1vlGA6cQ-qc5AbUbmQg/edit?usp=drivesdk,f,2025-10-06 14:25:34.875252
1071,19Wn9a-WnRYRMNA0XSEd-UZXgY8X_ps0777K9FCf4SyE,Julie Walker and Allan Peretz,application/vnd.google-apps.document,6535,2025-08-05 15:30:54.295,2025-08-05 15:30:56.615,https://docs.google.com/document/d/19Wn9a-WnRYRMNA0XSEd-UZXgY8X_ps0777K9FCf4SyE/edit?usp=drivesdk,f,2025-10-06 14:25:34.875252
1072,1XqTf-XzklzvSGShISwJtX5lQhvS40bcg,Showcase Day,application/vnd.google-apps.folder,0,2025-08-04 18:17:00.038,2025-08-04 18:17:05.854,https://drive.google.com/drive/folders/1XqTf-XzklzvSGShISwJtX5lQhvS40bcg,t,2025-10-06 14:25:34.875252
1073,1yYuLOkFQ4cpfGhLj3weBzj332LfiagAQVL5o8CxozJg,Meet: TestPilot Check-In,application/vnd.google-apps.document,6973,2025-08-04 17:54:07.22,2025-08-04 17:54:09.409,https://docs.google.com/document/d/1yYuLOkFQ4cpfGhLj3weBzj332LfiagAQVL5o8CxozJg/edit?usp=drivesdk,f,2025-10-06 14:25:34.875252
1074,1QudY9DCyWmtH7J816mbiWJjh7qjCOcTxXqNCd1a7koM,Catch Up + TestPilot!,application/vnd.google-apps.document,6078,2025-08-04 16:57:31.263,2025-08-04 16:57:33.2,https://docs.google.com/document/d/1QudY9DCyWmtH7J816mbiWJjh7qjCOcTxXqNCd1a7koM/edit?usp=drivesdk,f,2025-10-06 14:25:34.875252
1075,1PcHjhKmFzmIUsJVq1GziJTOjEaCu5r_H,WMBlogowhite.jpg,image/jpeg,41453,2025-08-01 22:55:33.109,2025-08-01 22:54:59,https://drive.google.com/file/d/1PcHjhKmFzmIUsJVq1GziJTOjEaCu5r_H/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
1077,15GuDMAtkwHRXjhfRcuDsh50Zb4mCnPJ0,WMBlogoblack.jpg,image/jpeg,40746,2025-08-01 22:55:34.655,2025-08-01 22:53:11,https://drive.google.com/file/d/15GuDMAtkwHRXjhfRcuDsh50Zb4mCnPJ0/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
1078,1zUSiDTcfVO9PxgYYdxSaoCKotu0hZ3eK,FullBarandLayers.jpg,image/jpeg,633144,2025-08-01 22:56:29.33,2025-08-01 22:52:44,https://drive.google.com/file/d/1zUSiDTcfVO9PxgYYdxSaoCKotu0hZ3eK/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
1079,1SiVgwJ_ZL3zaObZ_UlW_6lGHuGPgLOWh,LayersBar.jpg,image/jpeg,623823,2025-08-01 22:56:29.33,2025-08-01 22:52:34,https://drive.google.com/file/d/1SiVgwJ_ZL3zaObZ_UlW_6lGHuGPgLOWh/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
1080,12Xxp2JY6CoK2wemxhoGPV3HUsx3Fvg0w,FullBar.jpg,image/jpeg,598354,2025-08-01 22:56:29.33,2025-08-01 22:52:21,https://drive.google.com/file/d/12Xxp2JY6CoK2wemxhoGPV3HUsx3Fvg0w/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
1081,10c3fmfE1phRlumHrVlJxmVjBgI7xpauA,WMBWrapperFront.jpg,image/jpeg,649768,2025-08-01 22:56:29.33,2025-08-01 22:52:10,https://drive.google.com/file/d/10c3fmfE1phRlumHrVlJxmVjBgI7xpauA/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
1082,1YFq98BWX-Rm5UHdG911gmvAaTpdiUK34,WMBWrapperBack.jpg,image/jpeg,364261,2025-08-01 22:56:29.33,2025-08-01 22:51:58,https://drive.google.com/file/d/1YFq98BWX-Rm5UHdG911gmvAaTpdiUK34/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
1083,1CIoBw1DdG_OItqsZUhEyzaD4L63Yrbel,Class #1 & Kickoff: Brand Building & Positioning,application/vnd.google-apps.folder,0,2025-02-24 17:28:24.688,2025-08-01 17:24:55.303,https://drive.google.com/drive/folders/1CIoBw1DdG_OItqsZUhEyzaD4L63Yrbel,t,2025-10-06 14:25:34.875252
1084,1B40Kpkv3i7V9JFpYXqQpuYhNXhm6hCDGn--eZnOgKX8,Christina and Allan Reconnect,application/vnd.google-apps.document,5616,2025-08-01 14:37:17.99,2025-08-01 14:37:20.299,https://docs.google.com/document/d/1B40Kpkv3i7V9JFpYXqQpuYhNXhm6hCDGn--eZnOgKX8/edit?usp=drivesdk,f,2025-10-06 14:25:34.875252
1085,1Jg7G8DgdaT6zIHl3ZKLr_EpZC4W6Kl2KVIrtClTUphs,Rei Lalo and Allan Peretz,application/vnd.google-apps.document,5979,2025-07-31 20:05:03.442,2025-07-31 20:05:08.918,https://docs.google.com/document/d/1Jg7G8DgdaT6zIHl3ZKLr_EpZC4W6Kl2KVIrtClTUphs/edit?usp=drivesdk,f,2025-10-06 14:25:34.875252
1086,1Skp_N3RuitiG3Sr4-xnxqt0ULXdMBYz4FgCoRlvX2Js,Allan (TestPilot) < > Jerry (Silversmith),application/vnd.google-apps.document,6074,2025-07-31 16:07:18.199,2025-07-31 16:07:20.134,https://docs.google.com/document/d/1Skp_N3RuitiG3Sr4-xnxqt0ULXdMBYz4FgCoRlvX2Js/edit?usp=drivesdk,f,2025-10-06 14:25:34.875252
1087,1tYglamUCskerwWpA8BFY8SazUKeqAc4U5DcfPkqzLqY,Nathan Watson and Allan Peretz,application/vnd.google-apps.document,7351,2025-07-31 14:15:32.122,2025-07-31 14:15:34.035,https://docs.google.com/document/d/1tYglamUCskerwWpA8BFY8SazUKeqAc4U5DcfPkqzLqY/edit?usp=drivesdk,f,2025-10-06 14:25:34.875252
1088,1YAoQ2Te1yv_OwjFGbFhful4j_OBR9v8s,Its Skinny NDA.pdf,application/pdf,312274,2025-09-11 01:45:30.248,2025-07-31 00:47:18,https://drive.google.com/file/d/1YAoQ2Te1yv_OwjFGbFhful4j_OBR9v8s/view?usp=drivesdk,t,2025-10-06 14:25:34.875252
1089,1i00LI26Zvw8MaEa_DBiiBBptA2hLhlnjByBBubGxMCo,Weekly Revenue Meeting,application/vnd.google-apps.document,7045,2025-07-30 16:32:30.018,2025-07-30 16:32:32.459,https://docs.google.com/document/d/1i00LI26Zvw8MaEa_DBiiBBptA2hLhlnjByBBubGxMCo/edit?usp=drivesdk,f,2025-10-06 14:25:34.875252
1090,1oCVoIkgcOJIOJ8B-zVbxKWee9C_tmKHa2dT-WlpHv5A,TestPilot Beta Test: Post-Test Survey  (Responses),application/vnd.google-apps.spreadsheet,4607,2025-06-16 12:25:42.756,2025-07-30 10:24:45.313,https://docs.google.com/spreadsheets/d/1oCVoIkgcOJIOJ8B-zVbxKWee9C_tmKHa2dT-WlpHv5A/edit?usp=drivesdk,t,2025-10-06 14:25:34.875252
3756,1xnR3B2OuVjXAO2NqUAYwTnkXhjrqFh-w,Daves-HC-Gamified-Creatives.mov,video/quicktime,132968546,2025-02-11 00:49:09.161,2025-02-11 00:35:05,https://drive.google.com/file/d/1xnR3B2OuVjXAO2NqUAYwTnkXhjrqFh-w/view?usp=drivesdk,t,2025-10-06 14:32:07.135551
281,1iN4LL4SnbKvB0ExUT2aKm5YWSyR3s9mu,TestPilot Pitch,application/vnd.google-apps.folder,0,2025-02-17 12:19:56.292,2025-09-08 19:42:20.626,https://drive.google.com/drive/folders/1iN4LL4SnbKvB0ExUT2aKm5YWSyR3s9mu,t,2025-10-06 14:23:37.640141
282,1g3V7qbnrBeMjHtOsfkCoB9ssbMU6gQmdInsi_DFGmdc,Test Pilot CPG Overview,application/vnd.google-apps.document,4869,2025-09-08 18:36:35.535,2025-09-08 18:36:37.119,https://docs.google.com/document/d/1g3V7qbnrBeMjHtOsfkCoB9ssbMU6gQmdInsi_DFGmdc/edit?usp=drivesdk,f,2025-10-06 14:23:37.640141
